Time,Object,Error,Delta Error,Left Motor,Right Motor
2.336,376,0,-1,9.07507218479307,9.000000000000002
2.368,375,1,1,8.632229748555659,9.07507218479307
2.4,376,0,-1,9.07507218479307,9.000000000000002
2.432,375,1,1,8.632229748555659,9.07507218479307
2.464,376,0,-1,9.07507218479307,9.000000000000002
2.496,375,1,1,8.632229748555659,9.07507218479307
2.528,376,0,-1,9.07507218479307,9.000000000000002
2.56,375,1,1,8.632229748555659,9.07507218479307
2.592,376,0,-1,9.07507218479307,9.000000000000002
2.624,375,1,1,8.632229748555659,9.07507218479307
2.656,376,0,-1,9.07507218479307,9.000000000000002
2.688,375,1,1,8.632229748555659,9.07507218479307
2.72,376,0,-1,9.07507218479307,9.000000000000002
2.7520000000000002,375,1,1,8.632229748555659,9.07507218479307
2.7840000000000003,376,0,-1,9.07507218479307,9.000000000000002
2.816,375,1,1,8.632229748555659,9.07507218479307
2.848,376,0,-1,9.07507218479307,9.000000000000002
2.88,375,1,1,8.632229748555659,9.07507218479307
2.912,376,0,-1,9.07507218479307,9.000000000000002
2.944,375,1,1,8.632229748555659,9.07507218479307
2.976,375,1,0,8.842115017151277,9.060149381981624
3.008,375,1,0,8.842115017151277,9.060149381981624
3.04,375,1,0,8.842115017151277,9.060149381981624
3.072,375,1,0,8.842115017151277,9.060149381981624
3.104,376,0,-1,9.07507218479307,9.000000000000002
3.136,376,0,0,9.000000000000004,9.000000000000004
3.168,375,1,1,8.632229748555659,9.07507218479307
3.2,375,1,0,8.842115017151277,9.060149381981624
3.232,375,1,0,8.842115017151277,9.060149381981624
3.2640000000000002,375,1,0,8.842115017151277,9.060149381981624
3.2960000000000003,376,0,-1,9.07507218479307,9.000000000000002
3.3280000000000003,375,1,1,8.632229748555659,9.07507218479307
3.36,376,0,-1,9.07507218479307,9.000000000000002
3.392,375,1,1,8.632229748555659,9.07507218479307
3.424,375,1,0,8.842115017151277,9.060149381981624
3.456,376,0,-1,9.07507218479307,9.000000000000002
3.488,375,1,1,8.632229748555659,9.07507218479307
3.52,376,0,-1,9.07507218479307,9.000000000000002
3.552,376,0,0,9.000000000000004,9.000000000000004
3.584,375,1,1,8.632229748555659,9.07507218479307
3.616,375,1,0,8.842115017151277,9.060149381981624
3.648,376,0,-1,9.07507218479307,9.000000000000002
3.68,375,1,1,8.632229748555659,9.07507218479307
3.712,376,0,-1,9.07507218479307,9.000000000000002
3.744,376,0,0,9.000000000000004,9.000000000000004
3.7760000000000002,375,1,1,8.632229748555659,9.07507218479307
3.8080000000000003,376,0,-1,9.07507218479307,9.000000000000002
3.84,375,1,1,8.632229748555659,9.07507218479307
3.872,376,0,-1,9.07507218479307,9.000000000000002
3.904,375,1,1,8.632229748555659,9.07507218479307
3.936,376,0,-1,9.07507218479307,9.000000000000002
3.968,375,1,1,8.632229748555659,9.07507218479307
4.0,376,0,-1,9.07507218479307,9.000000000000002
4.032,375,1,1,8.632229748555659,9.07507218479307
4.064,376,0,-1,9.07507218479307,9.000000000000002
4.096,375,1,1,8.632229748555659,9.07507218479307
4.128,376,0,-1,9.07507218479307,9.000000000000002
4.16,376,0,0,9.000000000000004,9.000000000000004
4.192,375,1,1,8.632229748555659,9.07507218479307
4.224,376,0,-1,9.07507218479307,9.000000000000002
4.256,375,1,1,8.632229748555659,9.07507218479307
4.288,376,0,-1,9.07507218479307,9.000000000000002
4.32,376,0,0,9.000000000000004,9.000000000000004
4.352,375,1,1,8.632229748555659,9.07507218479307
4.384,376,0,-1,9.07507218479307,9.000000000000002
4.416,375,1,1,8.632229748555659,9.07507218479307
4.448,376,0,-1,9.07507218479307,9.000000000000002
4.48,376,0,0,9.000000000000004,9.000000000000004
4.5120000000000005,375,1,1,8.632229748555659,9.07507218479307
4.5440000000000005,376,0,-1,9.07507218479307,9.000000000000002
4.5760000000000005,376,0,0,9.000000000000004,9.000000000000004
4.6080000000000005,375,1,1,8.632229748555659,9.07507218479307
4.64,376,0,-1,9.07507218479307,9.000000000000002
4.672,376,0,0,9.000000000000004,9.000000000000004
4.704,375,1,1,8.632229748555659,9.07507218479307
4.736,376,0,-1,9.07507218479307,9.000000000000002
4.768,375,1,1,8.632229748555659,9.07507218479307
4.8,376,0,-1,9.07507218479307,9.000000000000002
4.832,376,0,0,9.000000000000004,9.000000000000004
4.864,375,1,1,8.632229748555659,9.07507218479307
4.896,376,0,-1,9.07507218479307,9.000000000000002
4.928,376,0,0,9.000000000000004,9.000000000000004
